Date,Shift,Flowrate_pct,Expected_CH4_pct,Actual_CH4_pct,Residual_pct
25/01/2020,Day,95,3.4,3.4,0.0
25/01/2020,Evening,96,3.4,3.3,-0.1
25/01/2020,Night,96,3.4,3.4,0.0
26/01/2020,Day,96,3.4,2.6,-0.8
26/01/2020,Evening,97,3.4,3.6,0.2
26/01/2020,Night,96,3.4,2.9,-0.5
27/01/2020,Day,95,3.4,2.9,-0.5
27/01/2020,Evening,96,3.4,2.6,-0.8
27/01/2020,Night,96,3.4,4.0,0.6
28/01/2020,Day,95,3.4,3.3,-0.1
28/01/2020,Evening,97,3.4,4.0,0.6
28/01/2020,Night,96,3.4,3.5,0.1
29/01/2020,Day,97,3.4,2.5,-0.9
29/01/2020,Evening,97,3.4,2.9,-0.5
29/01/2020,Night,97,3.4,3.8,0.4
30/01/2020,Day,95,3.4,3.0,-0.4
30/01/2020,Evening,97,3.4,2.9,-0.5
30/01/2020,Night,97,3.4,3.3,-0.1
31/01/2020,Day,95,3.4,3.3,-0.1
31/01/2020,Evening,97,3.4,2.9,-0.5
31/01/2020,Night,97,3.4,3.2,-0.2
01/02/2020,Day,95,3.4,3.2,-0.2
01/02/2020,Evening,95,3.4,2.1,-1.3
01/02/2020,Night,96,3.4,3.7,0.3
02/02/2020,Day,96,3.4,3.0,-0.4
02/02/2020,Evening,96,3.4,4.1,0.7
02/02/2020,Night,97,3.4,2.8,-0.6
03/02/2020,Day,97,3.4,2.6,-0.8
03/02/2020,Evening,97,3.4,4.0,0.6
03/02/2020,Night,95,3.4,2.6,-0.8
04/02/2020,Day,97,3.4,3.1,-0.3
04/02/2020,Evening,96,3.4,3.7,0.3
04/02/2020,Night,95,3.4,3.2,-0.2
05/02/2020,Day,95,3.4,2.6,-0.8
05/02/2020,Evening,95,3.4,3.5,0.1
05/02/2020,Night,96,3.4,3.3,-0.1
06/02/2020,Day,96,3.4,4.0,0.6
06/02/2020,Evening,96,3.4,3.7,0.3
06/02/2020,Night,95,3.4,4.9,1.5
07/02/2020,Day,95,3.4,2.6,-0.8
07/02/2020,Evening,94,3.4,3.4,0.0
07/02/2020,Night,92,3.3,2.8,-0.5
08/02/2020,Day,90,3.3,3.9,0.6
08/02/2020,Evening,88,3.2,3.6,0.4
08/02/2020,Night,88,3.2,3.6,0.4
09/02/2020,Day,87,3.2,2.8,-0.4
09/02/2020,Evening,89,3.3,2.9,-0.4
09/02/2020,Night,88,3.2,2.2,-1.0
10/02/2020,Day,88,3.2,4.1,0.9
10/02/2020,Evening,89,3.3,3.6,0.3
10/02/2020,Night,88,3.2,3.1,-0.1
11/02/2020,Day,87,3.2,3.7,0.5
11/02/2020,Evening,88,3.2,3.6,0.4
11/02/2020,Night,87,3.2,3.7,0.5
12/02/2020,Day,87,3.2,2.4,-0.8
12/02/2020,Evening,89,3.3,2.9,-0.4
12/02/2020,Night,89,3.3,3.4,0.1
13/02/2020,Day,89,3.3,3.5,0.2
13/02/2020,Evening,88,3.2,3.7,0.5
13/02/2020,Night,89,3.3,2.8,-0.5
14/02/2020,Day,89,3.3,3.4,0.1
14/02/2020,Evening,88,3.2,4.3,1.1
14/02/2020,Night,89,3.3,3.6,0.3
15/02/2020,Day,88,3.2,3.6,0.4
15/02/2020,Evening,88,3.2,3.2,0.0
15/02/2020,Night,87,3.2,3.6,0.4
16/02/2020,Day,87,3.2,4.1,0.9
16/02/2020,Evening,89,3.3,3.4,0.1
16/02/2020,Night,88,3.2,3.8,0.6
17/02/2020,Day,87,3.2,2.8,-0.4
17/02/2020,Evening,87,3.2,3.5,0.3
17/02/2020,Night,87,3.2,3.7,0.5
18/02/2020,Day,87,3.2,2.8,-0.4
18/02/2020,Evening,89,3.3,3.8,0.5
18/02/2020,Night,87,3.2,2.9,-0.3
19/02/2020,Day,89,3.3,2.9,-0.4
19/02/2020,Evening,88,3.2,3.2,0.0
19/02/2020,Night,89,3.3,4.3,1.0
20/02/2020,Day,87,3.2,3.4,0.2
20/02/2020,Evening,88,3.2,3.7,0.5
20/02/2020,Night,88,3.2,2.8,-0.4
21/02/2020,Day,89,3.3,3.3,0.0
21/02/2020,Evening,88,3.2,2.6,-0.6
21/02/2020,Night,89,3.3,3.0,-0.3
22/02/2020,Day,88,3.2,3.6,0.4
22/02/2020,Evening,89,3.3,3.3,0.0
22/02/2020,Night,87,3.2,3.9,0.7
23/02/2020,Day,89,3.3,3.2,-0.1
23/02/2020,Evening,89,3.3,3.2,-0.1
23/02/2020,Night,87,3.2,3.8,0.6
24/02/2020,Day,89,3.3,3.0,-0.3
24/02/2020,Evening,89,3.3,2.5,-0.8
24/02/2020,Night,88,3.2,3.9,0.7
25/02/2020,Day,89,3.3,3.5,0.2
25/02/2020,Evening,88,3.2,2.1,-1.1
25/02/2020,Night,87,3.2,3.2,0.0
26/02/2020,Day,88,3.2,3.0,-0.2
26/02/2020,Evening,88,3.2,4.1,0.9
26/02/2020,Night,87,3.2,2.8,-0.4
27/02/2020,Day,88,3.2,2.9,-0.3
27/02/2020,Evening,87,3.2,2.7,-0.5
27/02/2020,Night,89,3.3,2.8,-0.5
28/02/2020,Day,89,3.3,2.9,-0.4
28/02/2020,Evening,88,3.2,2.5,-0.7
28/02/2020,Night,89,3.3,2.8,-0.5
29/02/2020,Day,87,3.2,2.4,-0.8
29/02/2020,Evening,89,3.3,2.6,-0.7
29/02/2020,Night,91,3.3,2.5,-0.8
01/03/2020,Day,94,3.4,3.1,-0.3
01/03/2020,Evening,97,3.4,3.1,-0.3
01/03/2020,Night,98,3.5,2.9,-0.6
02/03/2020,Day,98,3.5,3.7,0.2
02/03/2020,Evening,98,3.5,3.5,0.0
02/03/2020,Night,96,3.4,3.2,-0.2
03/03/2020,Day,96,3.4,3.2,-0.2
03/03/2020,Evening,97,3.4,4.2,0.8
03/03/2020,Night,96,3.4,3.5,0.1
04/03/2020,Day,98,3.5,3.7,0.2
04/03/2020,Evening,98,3.5,2.2,-1.3
04/03/2020,Night,96,3.4,3.1,-0.3
05/03/2020,Day,98,3.5,2.4,-1.1
05/03/2020,Evening,97,3.4,3.2,-0.2
05/03/2020,Night,97,3.4,3.6,0.2
06/03/2020,Day,96,3.4,3.1,-0.3
06/03/2020,Evening,96,3.4,3.7,0.3
06/03/2020,Night,97,3.4,2.9,-0.5
07/03/2020,Day,97,3.4,3.7,0.3
07/03/2020,Evening,96,3.4,2.6,-0.8
07/03/2020,Night,96,3.4,3.3,-0.1
08/03/2020,Day,96,3.4,3.6,0.2
08/03/2020,Evening,98,3.5,3.8,0.3
08/03/2020,Night,96,3.4,3.3,-0.1
09/03/2020,Day,96,3.4,4.4,1.0
09/03/2020,Evening,98,3.5,3.3,-0.2
09/03/2020,Night,97,3.4,3.2,-0.2
10/03/2020,Day,96,3.4,2.0,-1.4
10/03/2020,Evening,98,3.5,4.4,0.9
10/03/2020,Night,96,3.4,3.2,-0.2
11/03/2020,Day,96,3.4,2.8,-0.6
11/03/2020,Evening,98,3.5,4.2,0.7
11/03/2020,Night,97,3.4,4.0,0.6
12/03/2020,Day,98,3.5,3.6,0.1
12/03/2020,Evening,96,3.4,2.7,-0.7
12/03/2020,Night,97,3.4,3.6,0.2
13/03/2020,Day,98,3.5,3.2,-0.3
13/03/2020,Evening,98,3.5,2.9,-0.6
13/03/2020,Night,97,3.4,3.9,0.5
14/03/2020,Day,96,3.4,2.3,-1.1
14/03/2020,Evening,98,3.5,3.8,0.3
14/03/2020,Night,98,3.5,3.7,0.2
15/03/2020,Day,98,3.5,4.5,1.0
15/03/2020,Evening,96,3.4,3.6,0.2
15/03/2020,Night,98,3.5,2.5,-1.0
16/03/2020,Day,97,3.4,3.0,-0.4
16/03/2020,Evening,97,3.4,3.4,0.0
16/03/2020,Night,98,3.5,3.7,0.2
17/03/2020,Day,98,3.5,4.0,0.5
17/03/2020,Evening,97,3.4,2.4,-1.0
17/03/2020,Night,97,3.4,3.2,-0.2
18/03/2020,Day,98,3.5,4.0,0.5
18/03/2020,Evening,97,3.4,4.2,0.8
18/03/2020,Night,77,3.0,3.9,0.9
19/03/2020,Day,57,2.6,2.4,-0.2
19/03/2020,Evening,37,2.1,2.6,0.5
19/03/2020,Night,36,2.1,3.0,0.9
20/03/2020,Day,38,2.2,2.8,0.6
20/03/2020,Evening,38,2.2,2.6,0.4
20/03/2020,Night,36,2.1,2.5,0.4
21/03/2020,Day,38,2.2,1.8,-0.4
21/03/2020,Evening,36,2.1,1.4,-0.7
21/03/2020,Night,36,2.1,2.6,0.5
22/03/2020,Day,36,2.1,1.9,-0.2
22/03/2020,Evening,38,2.2,2.2,0.0
22/03/2020,Night,38,2.2,1.9,-0.3
23/03/2020,Day,36,2.1,1.9,-0.2
23/03/2020,Evening,36,2.1,2.2,0.1
23/03/2020,Night,36,2.1,1.6,-0.5
24/03/2020,Day,36,2.1,2.1,0.0
24/03/2020,Evening,37,2.1,2.2,0.1
24/03/2020,Night,36,2.1,2.1,0.0
25/03/2020,Day,38,2.2,1.8,-0.4
25/03/2020,Evening,36,2.1,2.5,0.4
25/03/2020,Night,37,2.1,3.0,0.9
26/03/2020,Day,38,2.2,1.9,-0.3
26/03/2020,Evening,37,2.1,2.7,0.6
26/03/2020,Night,36,2.1,2.5,0.4
27/03/2020,Day,38,2.2,0.9,-1.3
27/03/2020,Evening,36,2.1,1.7,-0.4
27/03/2020,Night,38,2.2,1.9,-0.3
28/03/2020,Day,38,2.2,2.6,0.4
28/03/2020,Evening,38,2.2,2.3,0.1
28/03/2020,Night,37,2.1,2.3,0.2
29/03/2020,Day,36,2.1,2.4,0.3
29/03/2020,Evening,37,2.1,1.7,-0.4
29/03/2020,Night,37,2.1,1.7,-0.4
30/03/2020,Day,36,2.1,1.5,-0.6
30/03/2020,Evening,36,2.1,2.0,-0.1
30/03/2020,Night,36,2.1,2.0,-0.1
31/03/2020,Day,38,2.2,2.3,0.1
31/03/2020,Evening,37,2.1,1.7,-0.4
31/03/2020,Night,37,2.1,2.6,0.5
01/04/2020,Day,37,2.1,2.6,0.5
01/04/2020,Evening,37,2.1,2.9,0.8
01/04/2020,Night,37,2.1,2.5,0.4
02/04/2020,Day,38,2.2,2.3,0.1
02/04/2020,Evening,36,2.1,2.4,0.3
02/04/2020,Night,38,2.2,2.5,0.3
03/04/2020,Day,38,2.2,1.9,-0.3
03/04/2020,Evening,38,2.2,2.8,0.6
03/04/2020,Night,39,2.2,3.1,0.9
04/04/2020,Day,40,2.2,3.2,1.0
04/04/2020,Evening,42,2.3,2.3,0.0
04/04/2020,Night,41,2.2,2.4,0.2
05/04/2020,Day,41,2.2,2.4,0.2
05/04/2020,Evening,41,2.2,2.2,0.0
05/04/2020,Night,41,2.2,2.5,0.3
06/04/2020,Day,43,2.3,2.2,-0.1
06/04/2020,Evening,42,2.3,2.2,-0.1
06/04/2020,Night,41,2.2,3.1,0.9
07/04/2020,Day,42,2.3,2.4,0.1
07/04/2020,Evening,41,2.2,2.2,0.0
07/04/2020,Night,42,2.3,2.7,0.4
08/04/2020,Day,42,2.3,2.4,0.1
08/04/2020,Evening,41,2.2,2.3,0.1
08/04/2020,Night,41,2.2,2.2,0.0
09/04/2020,Day,42,2.3,1.7,-0.6
09/04/2020,Evening,43,2.3,2.3,0.0
09/04/2020,Night,41,2.2,1.6,-0.6
10/04/2020,Day,41,2.2,2.3,0.1
10/04/2020,Evening,43,2.3,1.7,-0.6
10/04/2020,Night,43,2.3,2.8,0.5
11/04/2020,Day,41,2.2,2.6,0.4
11/04/2020,Evening,41,2.2,2.3,0.1
11/04/2020,Night,41,2.2,2.1,-0.1
12/04/2020,Day,41,2.2,2.4,0.2
12/04/2020,Evening,42,2.3,1.3,-1.0
12/04/2020,Night,42,2.3,1.8,-0.5
13/04/2020,Day,42,2.3,2.2,-0.1
13/04/2020,Evening,41,2.2,2.4,0.2
13/04/2020,Night,42,2.3,2.3,0.0
14/04/2020,Day,41,2.2,1.7,-0.5
14/04/2020,Evening,41,2.2,2.3,0.1
14/04/2020,Night,42,2.3,2.1,-0.2
15/04/2020,Day,41,2.2,1.7,-0.5
15/04/2020,Evening,42,2.3,2.5,0.2
15/04/2020,Night,42,2.3,2.2,-0.1
16/04/2020,Day,42,2.3,2.9,0.6
16/04/2020,Evening,42,2.3,2.6,0.3
16/04/2020,Night,42,2.3,2.7,0.4
17/04/2020,Day,43,2.3,2.5,0.2
17/04/2020,Evening,43,2.3,1.9,-0.4
17/04/2020,Night,43,2.3,1.8,-0.5
18/04/2020,Day,43,2.3,1.6,-0.7
18/04/2020,Evening,43,2.3,3.7,1.4
18/04/2020,Night,42,2.3,1.8,-0.5
19/04/2020,Day,41,2.2,2.1,-0.1
19/04/2020,Evening,41,2.2,2.0,-0.2
19/04/2020,Night,42,2.3,2.2,-0.1
20/04/2020,Day,41,2.2,1.9,-0.3
20/04/2020,Evening,41,2.2,1.3,-0.9
20/04/2020,Night,43,2.3,1.8,-0.5
21/04/2020,Day,43,2.3,1.6,-0.7
21/04/2020,Evening,43,2.3,2.2,-0.1
21/04/2020,Night,41,2.2,1.9,-0.3
22/04/2020,Day,43,2.3,2.0,-0.3
22/04/2020,Evening,42,2.3,2.4,0.1
22/04/2020,Night,41,2.2,1.9,-0.3
23/04/2020,Day,41,2.2,2.7,0.5
23/04/2020,Evening,43,2.3,2.1,-0.2
23/04/2020,Night,42,2.3,2.4,0.1
24/04/2020,Day,43,2.3,1.6,-0.7
24/04/2020,Evening,43,2.3,2.6,0.3
24/04/2020,Night,41,2.2,2.0,-0.2
25/04/2020,Day,41,2.2,2.4,0.2
25/04/2020,Evening,43,2.3,2.5,0.2
25/04/2020,Night,41,2.2,2.1,-0.1
26/04/2020,Day,41,2.2,2.3,0.1
26/04/2020,Evening,41,2.2,2.0,-0.2
26/04/2020,Night,43,2.3,3.0,0.7
27/04/2020,Day,41,2.2,2.7,0.5
27/04/2020,Evening,43,2.3,2.5,0.2
27/04/2020,Night,41,2.2,1.6,-0.6
28/04/2020,Day,42,2.3,1.8,-0.5
28/04/2020,Evening,41,2.2,1.9,-0.3
28/04/2020,Night,43,2.3,2.2,-0.1
29/04/2020,Day,41,2.2,2.4,0.2
29/04/2020,Evening,43,2.3,1.9,-0.4
29/04/2020,Night,58,2.6,3.2,0.6
30/04/2020,Day,73,2.9,2.9,0.0
30/04/2020,Evening,89,3.3,2.3,-1.0
30/04/2020,Night,90,3.3,3.1,-0.2
01/05/2020,Day,90,3.3,2.0,-1.3
01/05/2020,Evening,90,3.3,2.9,-0.4
01/05/2020,Night,90,3.3,3.0,-0.3
02/05/2020,Day,89,3.3,3.0,-0.3
02/05/2020,Evening,89,3.3,3.1,-0.2
02/05/2020,Night,88,3.2,3.0,-0.2
03/05/2020,Day,90,3.3,3.0,-0.3
03/05/2020,Evening,90,3.3,4.1,0.8
03/05/2020,Night,89,3.3,3.9,0.6
04/05/2020,Day,88,3.2,2.6,-0.6
04/05/2020,Evening,89,3.3,3.9,0.6
04/05/2020,Night,89,3.3,2.5,-0.8
05/05/2020,Day,88,3.2,2.8,-0.4
05/05/2020,Evening,90,3.3,4.1,0.8
05/05/2020,Night,90,3.3,2.2,-1.1
06/05/2020,Day,89,3.3,3.6,0.3
06/05/2020,Evening,89,3.3,2.7,-0.6
06/05/2020,Night,89,3.3,3.2,-0.1
07/05/2020,Day,88,3.2,3.1,-0.1
07/05/2020,Evening,88,3.2,4.0,0.8
07/05/2020,Night,89,3.3,2.9,-0.4
08/05/2020,Day,90,3.3,3.3,0.0
08/05/2020,Evening,90,3.3,3.6,0.3
08/05/2020,Night,80,3.1,3.0,-0.1
09/05/2020,Day,72,2.9,2.5,-0.4
09/05/2020,Evening,73,2.9,2.9,0.0
09/05/2020,Night,72,2.9,2.9,0.0
10/05/2020,Day,71,2.9,3.3,0.4
10/05/2020,Evening,72,2.9,2.4,-0.5
10/05/2020,Night,71,2.9,2.7,-0.2
11/05/2020,Day,71,2.9,3.1,0.2
11/05/2020,Evening,72,2.9,2.8,-0.1
11/05/2020,Night,72,2.9,2.8,-0.1
12/05/2020,Day,71,2.9,2.9,0.0
12/05/2020,Evening,72,2.9,2.6,-0.3
12/05/2020,Night,73,2.9,2.5,-0.4
13/05/2020,Day,73,2.9,3.1,0.2
13/05/2020,Evening,72,2.9,2.4,-0.5
13/05/2020,Night,73,2.9,3.5,0.6
14/05/2020,Day,73,2.9,3.0,0.1
14/05/2020,Evening,73,2.9,2.3,-0.6
14/05/2020,Night,71,2.9,3.0,0.1
15/05/2020,Day,73,2.9,3.0,0.1
15/05/2020,Evening,73,2.9,3.3,0.4
15/05/2020,Night,72,2.9,3.5,0.6
16/05/2020,Day,73,2.9,2.7,-0.2
16/05/2020,Evening,71,2.9,2.5,-0.4
16/05/2020,Night,71,2.9,2.6,-0.3
17/05/2020,Day,72,2.9,2.4,-0.5
17/05/2020,Evening,71,2.9,2.5,-0.4
17/05/2020,Night,71,2.9,3.0,0.1
18/05/2020,Day,73,2.9,2.9,0.0
18/05/2020,Evening,73,2.9,2.7,-0.2
18/05/2020,Night,71,2.9,2.5,-0.4
19/05/2020,Day,72,2.9,3.1,0.2
19/05/2020,Evening,72,2.9,2.6,-0.3
19/05/2020,Night,73,2.9,2.4,-0.5
20/05/2020,Day,71,2.9,2.8,-0.1
20/05/2020,Evening,73,2.9,2.8,-0.1
20/05/2020,Night,72,2.9,2.4,-0.5
21/05/2020,Day,71,2.9,3.3,0.4
21/05/2020,Evening,73,2.9,3.3,0.4
21/05/2020,Night,73,2.9,2.9,0.0
22/05/2020,Day,72,2.9,3.0,0.1
22/05/2020,Evening,73,2.9,3.2,0.3
22/05/2020,Night,72,2.9,2.9,0.0
23/05/2020,Day,72,2.9,3.3,0.4
23/05/2020,Evening,71,2.9,3.7,0.8
23/05/2020,Night,71,2.9,2.9,0.0
24/05/2020,Day,73,2.9,3.1,0.2
24/05/2020,Evening,75,3.0,3.4,0.4
24/05/2020,Night,78,3.0,2.8,-0.2
25/05/2020,Day,78,3.0,2.4,-0.6
25/05/2020,Evening,77,3.0,3.5,0.5
25/05/2020,Night,79,3.0,2.2,-0.8
26/05/2020,Day,78,3.0,3.9,0.9
26/05/2020,Evening,77,3.0,3.4,0.4
26/05/2020,Night,79,3.0,3.1,0.1
27/05/2020,Day,78,3.0,3.0,0.0
27/05/2020,Evening,79,3.0,3.9,0.9
27/05/2020,Night,79,3.0,2.5,-0.5
28/05/2020,Day,78,3.0,2.4,-0.6
28/05/2020,Evening,79,3.0,2.7,-0.3
28/05/2020,Night,77,3.0,2.9,-0.1
29/05/2020,Day,77,3.0,2.5,-0.5
29/05/2020,Evening,77,3.0,3.1,0.1
29/05/2020,Night,79,3.0,3.1,0.1
30/05/2020,Day,77,3.0,2.6,-0.4
30/05/2020,Evening,79,3.0,3.8,0.8
30/05/2020,Night,77,3.0,2.3,-0.7
31/05/2020,Day,78,3.0,2.4,-0.6
31/05/2020,Evening,79,3.0,3.2,0.2
31/05/2020,Night,79,3.0,2.9,-0.1
01/06/2020,Day,63,2.7,2.9,0.2
01/06/2020,Evening,49,2.4,2.1,-0.3
01/06/2020,Night,34,2.1,1.6,-0.5
02/06/2020,Day,34,2.1,1.8,-0.3
02/06/2020,Evening,33,2.1,1.8,-0.3
02/06/2020,Night,34,2.1,2.4,0.3
03/06/2020,Day,33,2.1,1.9,-0.2
03/06/2020,Evening,35,2.1,2.5,0.4
03/06/2020,Night,33,2.1,2.4,0.3
04/06/2020,Day,35,2.1,2.6,0.5
04/06/2020,Evening,33,2.1,2.6,0.5
04/06/2020,Night,34,2.1,2.5,0.4
05/06/2020,Day,35,2.1,2.5,0.4
05/06/2020,Evening,34,2.1,1.8,-0.3
05/06/2020,Night,35,2.1,2.0,-0.1
06/06/2020,Day,35,2.1,1.2,-0.9
06/06/2020,Evening,33,2.1,2.2,0.1
06/06/2020,Night,33,2.1,1.8,-0.3
07/06/2020,Day,33,2.1,2.3,0.2
07/06/2020,Evening,33,2.1,2.4,0.3
07/06/2020,Night,34,2.1,1.4,-0.7
08/06/2020,Day,33,2.1,1.6,-0.5
08/06/2020,Evening,33,2.1,1.9,-0.2
08/06/2020,Night,35,2.1,1.8,-0.3
09/06/2020,Day,34,2.1,2.2,0.1
09/06/2020,Evening,34,2.1,1.5,-0.6
09/06/2020,Night,35,2.1,2.1,0.0
10/06/2020,Day,35,2.1,1.3,-0.8
10/06/2020,Evening,33,2.1,1.0,-1.1
10/06/2020,Night,34,2.1,2.5,0.4
11/06/2020,Day,33,2.1,1.4,-0.7
11/06/2020,Evening,35,2.1,1.8,-0.3
11/06/2020,Night,33,2.1,1.4,-0.7
12/06/2020,Day,34,2.1,1.4,-0.7
12/06/2020,Evening,33,2.1,1.9,-0.2
12/06/2020,Night,34,2.1,1.9,-0.2
13/06/2020,Day,33,2.1,2.6,0.5
13/06/2020,Evening,33,2.1,2.3,0.2
13/06/2020,Night,34,2.1,2.0,-0.1
14/06/2020,Day,34,2.1,2.5,0.4
14/06/2020,Evening,34,2.1,2.7,0.6
14/06/2020,Night,33,2.1,2.3,0.2
15/06/2020,Day,33,2.1,1.9,-0.2
15/06/2020,Evening,33,2.1,2.6,0.5
15/06/2020,Night,35,2.1,3.0,0.9
16/06/2020,Day,37,2.1,2.4,0.3
16/06/2020,Evening,40,2.2,3.1,0.9
16/06/2020,Night,40,2.2,2.7,0.5
17/06/2020,Day,40,2.2,2.6,0.4
17/06/2020,Evening,41,2.2,1.7,-0.5
17/06/2020,Night,41,2.2,1.6,-0.6
18/06/2020,Day,40,2.2,2.2,0.0
18/06/2020,Evening,41,2.2,1.4,-0.8
18/06/2020,Night,41,2.2,1.9,-0.3
19/06/2020,Day,40,2.2,2.6,0.4
19/06/2020,Evening,39,2.2,1.9,-0.3
19/06/2020,Night,39,2.2,2.5,0.3
20/06/2020,Day,40,2.2,1.5,-0.7
20/06/2020,Evening,39,2.2,2.0,-0.2
20/06/2020,Night,41,2.2,2.7,0.5
21/06/2020,Day,40,2.2,2.3,0.1
21/06/2020,Evening,39,2.2,2.3,0.1
21/06/2020,Night,39,2.2,3.1,0.9
22/06/2020,Day,41,2.2,2.8,0.6
22/06/2020,Evening,40,2.2,1.8,-0.4
22/06/2020,Night,40,2.2,2.9,0.7
23/06/2020,Day,41,2.2,1.9,-0.3
23/06/2020,Evening,40,2.2,2.2,0.0
23/06/2020,Night,40,2.2,2.2,0.0
24/06/2020,Day,41,2.2,2.7,0.5
24/06/2020,Evening,41,2.2,1.6,-0.6
24/06/2020,Night,39,2.2,2.4,0.2
25/06/2020,Day,40,2.2,2.5,0.3
25/06/2020,Evening,41,2.2,2.6,0.4
25/06/2020,Night,39,2.2,2.1,-0.1
26/06/2020,Day,40,2.2,2.7,0.5
26/06/2020,Evening,39,2.2,1.8,-0.4
26/06/2020,Night,41,2.2,2.8,0.6
27/06/2020,Day,40,2.2,2.4,0.2
27/06/2020,Evening,39,2.2,1.5,-0.7
27/06/2020,Night,41,2.2,2.4,0.2
28/06/2020,Day,41,2.2,2.3,0.1
28/06/2020,Evening,41,2.2,2.0,-0.2
28/06/2020,Night,41,2.2,1.8,-0.4
29/06/2020,Day,41,2.2,2.1,-0.1
29/06/2020,Evening,41,2.2,1.5,-0.7
29/06/2020,Night,41,2.2,3.0,0.8
30/06/2020,Day,39,2.2,1.6,-0.6
30/06/2020,Evening,40,2.2,1.9,-0.3
30/06/2020,Night,40,2.2,2.8,0.6
01/07/2020,Day,39,2.2,2.5,0.3
01/07/2020,Evening,41,2.2,2.6,0.4
01/07/2020,Night,40,2.2,3.0,0.8
02/07/2020,Day,41,2.2,2.0,-0.2
02/07/2020,Evening,40,2.2,1.7,-0.5
02/07/2020,Night,41,2.2,2.6,0.4
03/07/2020,Day,39,2.2,2.6,0.4
03/07/2020,Evening,41,2.2,2.0,-0.2
03/07/2020,Night,40,2.2,1.6,-0.6
04/07/2020,Day,41,2.2,2.8,0.6
04/07/2020,Evening,40,2.2,2.5,0.3
04/07/2020,Night,50,2.4,1.7,-0.7
05/07/2020,Day,60,2.6,3.0,0.4
05/07/2020,Evening,70,2.9,2.2,-0.7
